SOURCE,TARGET,SENTIMENT_SCORE,SENTIMENT
13,5,0.287547767162323,positivo
13,12,0.287547767162323,positivo
13,6,0.287547767162323,positivo
13,7,0.287547767162323,positivo
13,2,0.287547767162323,positivo
13,3,0.287547767162323,positivo
13,4,0.287547767162323,positivo
13,8,0.287547767162323,positivo
13,11,0.287547767162323,positivo
13,1,0.287547767162323,positivo
7,5,0.3974525332450867,positivo
7,12,0.3974525332450867,positivo
7,6,0.3974525332450867,positivo
7,2,0.3974525332450867,positivo
7,3,0.3974525332450867,positivo
7,4,0.3974525332450867,positivo
7,13,0.3974525332450867,positivo
7,8,0.3974525332450867,positivo
7,11,0.3974525332450867,positivo
7,1,0.3974525332450867,positivo
12,5,0.4254291355609894,positivo
12,6,0.4254291355609894,positivo
12,7,0.4254291355609894,positivo
12,2,0.4254291355609894,positivo
12,3,0.4254291355609894,positivo
12,4,0.4254291355609894,positivo
12,13,0.4254291355609894,positivo
12,8,0.4254291355609894,positivo
12,11,0.4254291355609894,positivo
12,1,0.4254291355609894,positivo
8,5,0.5278986692428589,positivo
8,12,0.5278986692428589,positivo
8,6,0.5278986692428589,positivo
8,7,0.5278986692428589,positivo
8,2,0.5278986692428589,positivo
8,3,0.5278986692428589,positivo
8,4,0.5278986692428589,positivo
8,13,0.5278986692428589,positivo
8,11,0.5278986692428589,positivo
8,1,0.5278986692428589,positivo
1,5,0.2409766912460327,neutro
1,12,0.2409766912460327,neutro
1,6,0.2409766912460327,neutro
1,7,0.2409766912460327,neutro
1,2,0.2409766912460327,neutro
1,3,0.2409766912460327,neutro
1,4,0.2409766912460327,neutro
1,13,0.2409766912460327,neutro
1,8,0.2409766912460327,neutro
1,11,0.2409766912460327,neutro
11,5,0.6157627701759338,positivo
11,12,0.6157627701759338,positivo
11,6,0.6157627701759338,positivo
11,7,0.6157627701759338,positivo
11,2,0.6157627701759338,positivo
11,3,0.6157627701759338,positivo
11,4,0.6157627701759338,positivo
11,13,0.6157627701759338,positivo
11,8,0.6157627701759338,positivo
11,1,0.6157627701759338,positivo
11,5,0.3050117194652557,positivo
11,12,0.3050117194652557,positivo
11,6,0.3050117194652557,positivo
11,7,0.3050117194652557,positivo
11,2,0.3050117194652557,positivo
11,3,0.3050117194652557,positivo
11,4,0.3050117194652557,positivo
11,13,0.3050117194652557,positivo
11,8,0.3050117194652557,positivo
11,1,0.3050117194652557,positivo
8,5,0.3571894764900208,positivo
8,12,0.3571894764900208,positivo
8,6,0.3571894764900208,positivo
8,7,0.3571894764900208,positivo
8,2,0.3571894764900208,positivo
8,3,0.3571894764900208,positivo
8,4,0.3571894764900208,positivo
8,13,0.3571894764900208,positivo
8,11,0.3571894764900208,positivo
8,1,0.3571894764900208,positivo
11,5,0.2745601534843445,positivo
11,12,0.2745601534843445,positivo
11,6,0.2745601534843445,positivo
11,7,0.2745601534843445,positivo
11,2,0.2745601534843445,positivo
11,3,0.2745601534843445,positivo
11,4,0.2745601534843445,positivo
11,13,0.2745601534843445,positivo
11,8,0.2745601534843445,positivo
11,1,0.2745601534843445,positivo
3,5,0.4837999939918518,positivo
3,12,0.4837999939918518,positivo
3,6,0.4837999939918518,positivo
3,7,0.4837999939918518,positivo
3,2,0.4837999939918518,positivo
3,4,0.4837999939918518,positivo
3,13,0.4837999939918518,positivo
3,8,0.4837999939918518,positivo
3,11,0.4837999939918518,positivo
3,1,0.4837999939918518,positivo
1,5,0.2771160006523132,negativo
1,12,0.2771160006523132,negativo
1,6,0.2771160006523132,negativo
1,7,0.2771160006523132,negativo
1,2,0.2771160006523132,negativo
1,3,0.2771160006523132,negativo
1,4,0.2771160006523132,negativo
1,13,0.2771160006523132,negativo
1,8,0.2771160006523132,negativo
1,11,0.2771160006523132,negativo
1,5,0.400177001953125,positivo
1,12,0.400177001953125,positivo
1,6,0.400177001953125,positivo
1,7,0.400177001953125,positivo
1,2,0.400177001953125,positivo
1,3,0.400177001953125,positivo
1,4,0.400177001953125,positivo
1,13,0.400177001953125,positivo
1,8,0.400177001953125,positivo
1,11,0.400177001953125,positivo
2,5,0.380039244890213,positivo
2,12,0.380039244890213,positivo
2,6,0.380039244890213,positivo
2,7,0.380039244890213,positivo
2,3,0.380039244890213,positivo
2,4,0.380039244890213,positivo
2,13,0.380039244890213,positivo
2,8,0.380039244890213,positivo
2,11,0.380039244890213,positivo
2,1,0.380039244890213,positivo
13,5,0.3527896106243134,positivo
13,12,0.3527896106243134,positivo
13,6,0.3527896106243134,positivo
13,7,0.3527896106243134,positivo
13,2,0.3527896106243134,positivo
13,3,0.3527896106243134,positivo
13,4,0.3527896106243134,positivo
13,8,0.3527896106243134,positivo
13,11,0.3527896106243134,positivo
13,1,0.3527896106243134,positivo
6,5,0.2764118015766144,negativo
6,12,0.2764118015766144,negativo
6,7,0.2764118015766144,negativo
6,2,0.2764118015766144,negativo
6,3,0.2764118015766144,negativo
6,4,0.2764118015766144,negativo
