SOURCE,TARGET,SENTIMENT_SCORE,SENTIMENT
6,5,0.2653588652610779,neutro
6,Unknown,0.2653588652610779,neutro
6,12,0.2653588652610779,neutro
6,7,0.2653588652610779,neutro
6,2,0.2653588652610779,neutro
6,3,0.2653588652610779,neutro
6,4,0.2653588652610779,neutro
6,13,0.2653588652610779,neutro
6,9,0.2653588652610779,neutro
6,11,0.2653588652610779,neutro
6,1,0.2653588652610779,neutro
12,5,0.2436783909797668,neutro
12,Unknown,0.2436783909797668,neutro
12,6,0.2436783909797668,neutro
12,7,0.2436783909797668,neutro
12,2,0.2436783909797668,neutro
12,3,0.2436783909797668,neutro
12,4,0.2436783909797668,neutro
12,13,0.2436783909797668,neutro
12,9,0.2436783909797668,neutro
12,11,0.2436783909797668,neutro
12,1,0.2436783909797668,neutro
9,5,0.3037433922290802,positivo
9,Unknown,0.3037433922290802,positivo
9,12,0.3037433922290802,positivo
9,6,0.3037433922290802,positivo
9,7,0.3037433922290802,positivo
9,2,0.3037433922290802,positivo
9,3,0.3037433922290802,positivo
9,4,0.3037433922290802,positivo
9,13,0.3037433922290802,positivo
9,11,0.3037433922290802,positivo
9,1,0.3037433922290802,positivo
13,5,0.524396538734436,negativo
13,Unknown,0.524396538734436,negativo
13,12,0.524396538734436,negativo
13,6,0.524396538734436,negativo
13,7,0.524396538734436,negativo
13,2,0.524396538734436,negativo
13,3,0.524396538734436,negativo
13,4,0.524396538734436,negativo
13,9,0.524396538734436,negativo
13,11,0.524396538734436,negativo
13,1,0.524396538734436,negativo
13,5,0.3425577878952026,positivo
13,Unknown,0.3425577878952026,positivo
13,12,0.3425577878952026,positivo
13,6,0.3425577878952026,positivo
13,7,0.3425577878952026,positivo
13,2,0.3425577878952026,positivo
13,3,0.3425577878952026,positivo
13,4,0.3425577878952026,positivo
13,9,0.3425577878952026,positivo
13,11,0.3425577878952026,positivo
13,1,0.3425577878952026,positivo
6,5,0.3656607270240784,positivo
6,Unknown,0.3656607270240784,positivo
6,12,0.3656607270240784,positivo
6,7,0.3656607270240784,positivo
6,2,0.3656607270240784,positivo
6,3,0.3656607270240784,positivo
6,4,0.3656607270240784,positivo
6,13,0.3656607270240784,positivo
6,9,0.3656607270240784,positivo
6,11,0.3656607270240784,positivo
6,1,0.3656607270240784,positivo
13,5,0.3896170556545258,positivo
13,Unknown,0.3896170556545258,positivo
13,12,0.3896170556545258,positivo
13,6,0.3896170556545258,positivo
13,7,0.3896170556545258,positivo
13,2,0.3896170556545258,positivo
13,3,0.3896170556545258,positivo
13,4,0.3896170556545258,positivo
13,9,0.3896170556545258,positivo
13,11,0.3896170556545258,positivo
13,1,0.3896170556545258,positivo
6,5,0.2713238298892975,negativo
6,Unknown,0.2713238298892975,negativo
6,12,0.2713238298892975,negativo
6,7,0.2713238298892975,negativo
6,2,0.2713238298892975,negativo
6,3,0.2713238298892975,negativo
6,4,0.2713238298892975,negativo
6,13,0.2713238298892975,negativo
6,9,0.2713238298892975,negativo
6,11,0.2713238298892975,negativo
6,1,0.2713238298892975,negativo
6,5,0.5536206960678101,positivo
6,Unknown,0.5536206960678101,positivo
6,12,0.5536206960678101,positivo
6,7,0.5536206960678101,positivo
6,2,0.5536206960678101,positivo
6,3,0.5536206960678101,positivo
6,4,0.5536206960678101,positivo
6,13,0.5536206960678101,positivo
6,9,0.5536206960678101,positivo
6,11,0.5536206960678101,positivo
6,1,0.5536206960678101,positivo
13,5,0.2826918661594391,negativo
13,Unknown,0.2826918661594391,negativo
13,12,0.2826918661594391,negativo
13,6,0.2826918661594391,negativo
13,7,0.2826918661594391,negativo
13,2,0.2826918661594391,negativo
13,3,0.2826918661594391,negativo
13,4,0.2826918661594391,negativo
13,9,0.2826918661594391,negativo
13,11,0.2826918661594391,negativo
13,1,0.2826918661594391,negativo
13,5,0.3896170556545258,positivo
13,Unknown,0.3896170556545258,positivo
13,12,0.3896170556545258,positivo
13,6,0.3896170556545258,positivo
13,7,0.3896170556545258,positivo
13,2,0.3896170556545258,positivo
13,3,0.3896170556545258,positivo
13,4,0.3896170556545258,positivo
13,9,0.3896170556545258,positivo
13,11,0.3896170556545258,positivo
13,1,0.3896170556545258,positivo
12,5,0.3141827583312988,neutro
12,Unknown,0.3141827583312988,neutro
12,6,0.3141827583312988,neutro
12,7,0.3141827583312988,neutro
12,2,0.3141827583312988,neutro
12,3,0.3141827583312988,neutro
12,4,0.3141827583312988,neutro
12,13,0.3141827583312988,neutro
12,9,0.3141827583312988,neutro
12,11,0.3141827583312988,neutro
12,1,0.3141827583312988,neutro
9,5,0.3740396201610565,positivo
9,Unknown,0.3740396201610565,positivo
9,12,0.3740396201610565,positivo
9,6,0.3740396201610565,positivo
9,7,0.3740396201610565,positivo
9,2,0.3740396201610565,positivo
9,3,0.3740396201610565,positivo
9,4,0.3740396201610565,positivo
9,13,0.3740396201610565,positivo
9,11,0.3740396201610565,positivo
9,1,0.3740396201610565,positivo
4,5,0.3975628912448883,positivo
4,Unknown,0.3975628912448883,positivo
4,12,0.3975628912448883,positivo
